Generation,Animal count,Bush count,Average energy,Average life span for dead animals,Average number of children per animal
537,18,32,44.55555555555556,187.13636363636363,2.2222222222222223
538,18,34,43.55555555555556,187.13636363636363,2.2222222222222223
539,19,35,40.8421052631579,187.13636363636363,2.210526315789474
540,19,36,40.36842105263158,187.13636363636363,2.210526315789474
541,19,36,39.89473684210526,187.13636363636363,2.210526315789474
542,19,36,39.473684210526315,187.13636363636363,2.210526315789474
543,19,36,39.578947368421055,187.13636363636363,2.210526315789474
544,19,35,39.68421052631579,187.13636363636363,2.210526315789474
545,19,35,39.26315789473684,187.13636363636363,2.210526315789474
546,19,34,39.421052631578945,187.13636363636363,2.210526315789474
547,19,35,39.0,187.13636363636363,2.210526315789474
548,19,36,38.63157894736842,187.13636363636363,2.210526315789474
549,19,37,37.63157894736842,187.13636363636363,2.210526315789474
550,19,37,37.73684210526316,187.13636363636363,2.210526315789474
551,19,37,37.8421052631579,187.13636363636363,2.210526315789474
552,19,37,37.94736842105263,187.13636363636363,2.210526315789474
553,20,36,36.6,187.13636363636363,2.2
554,18,36,40.77777777777778,202.95833333333334,2.2222222222222223
555,18,35,41.5,202.95833333333334,2.2222222222222223
556,18,36,41.111111111111114,202.95833333333334,2.2222222222222223
557,18,36,41.22222222222222,202.95833333333334,2.2222222222222223
558,18,36,41.44444444444444,202.95833333333334,2.2222222222222223
559,18,36,41.111111111111114,202.95833333333334,2.2222222222222223
560,18,36,41.22222222222222,202.95833333333334,2.2222222222222223
561,18,36,41.0,202.95833333333334,2.2222222222222223
562,18,36,40.666666666666664,202.95833333333334,2.2222222222222223
563,18,35,41.388888888888886,202.95833333333334,2.2222222222222223
564,19,36,38.8421052631579,202.95833333333334,2.210526315789474
565,19,34,40.0,202.95833333333334,2.210526315789474
566,19,31,41.63157894736842,202.95833333333334,2.210526315789474
567,19,31,41.73684210526316,202.95833333333334,2.210526315789474
568,20,32,39.25,202.95833333333334,2.2
569,19,32,41.421052631578945,204.48,2.3157894736842106
570,20,34,38.55,204.48,2.3
571,20,34,38.55,204.48,2.3
572,20,35,38.1,204.48,2.3
573,20,35,38.15,204.48,2.3
574,20,37,37.2,204.48,2.3
575,20,34,38.75,204.48,2.3
576,20,35,38.3,204.48,2.3
577,20,37,37.35,204.48,2.3
578,20,37,37.4,204.48,2.3
579,20,37,37.0,204.48,2.3
580,20,37,37.1,204.48,2.3
581,20,38,36.65,204.48,2.3
582,20,36,37.8,204.48,2.3
583,20,36,37.85,204.48,2.3
584,19,36,39.94736842105263,198.84615384615384,2.4210526315789473
585,19,34,40.63157894736842,198.84615384615384,2.4210526315789473
586,20,36,37.7,198.84615384615384,2.4
587,20,37,37.35,198.84615384615384,2.4
588,20,37,37.0,198.84615384615384,2.4
589,20,37,36.7,198.84615384615384,2.4
590,20,35,37.75,198.84615384615384,2.4
591,19,36,39.36842105263158,193.40740740740742,2.526315789473684
592,20,37,36.95,193.40740740740742,2.5
593,21,37,35.19047619047619,193.40740740740742,2.4761904761904763
594,21,37,34.714285714285715,193.40740740740742,2.4761904761904763
595,21,34,35.714285714285715,193.40740740740742,2.4761904761904763
596,21,33,36.142857142857146,193.40740740740742,2.4761904761904763
597,21,35,35.23809523809524,193.40740740740742,2.4761904761904763
598,21,36,34.80952380952381,193.40740740740742,2.4761904761904763
599,21,34,35.714285714285715,193.40740740740742,2.4761904761904763
600,21,33,36.23809523809524,193.40740740740742,2.4761904761904763
601,21,34,35.714285714285715,193.40740740740742,2.4761904761904763
602,20,32,38.5,196.92857142857142,2.25
603,20,32,38.55,196.92857142857142,2.25
604,20,33,38.05,196.92857142857142,2.25
605,20,29,40.1,196.92857142857142,2.25
606,20,30,39.65,196.92857142857142,2.25
607,20,31,39.2,196.92857142857142,2.25
608,20,32,38.8,196.92857142857142,2.25
609,20,33,38.3,196.92857142857142,2.25
610,20,33,38.4,196.92857142857142,2.25
611,20,33,37.95,196.92857142857142,2.25
612,20,33,38.0,196.92857142857142,2.25
613,20,32,38.55,196.92857142857142,2.25
614,20,34,37.7,196.92857142857142,2.25
615,20,33,38.3,196.92857142857142,2.25
616,20,35,37.3,196.92857142857142,2.25
617,20,35,37.35,196.92857142857142,2.25
618,20,36,36.35,196.92857142857142,2.25
619,19,35,38.36842105263158,192.0344827586207,2.3684210526315788
620,19,35,38.0,192.0344827586207,2.3684210526315788
621,19,36,37.0,192.0344827586207,2.3684210526315788
622,19,35,37.1578947368421,192.0344827586207,2.3684210526315788
623,20,37,34.4,192.0344827586207,2.35
624,21,36,33.23809523809524,192.0344827586207,2.3333333333333335
625,21,34,33.714285714285715,192.0344827586207,2.3333333333333335
626,21,35,32.76190476190476,192.0344827586207,2.3333333333333335
627,20,33,35.0,194.63333333333333,2.4
628,20,34,34.55,194.63333333333333,2.4
629,20,35,34.1,194.63333333333333,2.4
630,20,36,33.15,194.63333333333333,2.4
631,20,34,33.7,194.63333333333333,2.4
632,20,35,33.25,194.63333333333333,2.4
633,20,36,32.8,194.63333333333333,2.4
634,20,36,32.9,194.63333333333333,2.4
635,20,36,33.0,194.63333333333333,2.4
636,20,36,32.5,194.63333333333333,2.4
637,20,37,32.0,194.63333333333333,2.4
638,20,35,32.55,194.63333333333333,2.4
639,20,34,33.15,194.63333333333333,2.4
640,20,35,32.75,194.63333333333333,2.4
641,20,34,33.4,194.63333333333333,2.4
642,20,34,33.55,194.63333333333333,2.4
643,20,33,34.15,194.63333333333333,2.4
644,20,32,34.75,194.63333333333333,2.4
645,20,34,33.8,194.63333333333333,2.4
646,20,35,33.35,194.63333333333333,2.4
647,20,36,32.85,194.63333333333333,2.4
648,20,37,32.4,194.63333333333333,2.4
649,20,38,31.4,194.63333333333333,2.4
650,20,37,31.4,194.63333333333333,2.4
651,20,37,30.9,194.63333333333333,2.4
652,20,34,32.45,194.63333333333333,2.4
653,19,36,33.31578947368421,194.93548387096774,2.526315789473684
654,18,37,34.22222222222222,189.78125,2.6666666666666665
655,18,38,33.22222222222222,189.78125,2.6666666666666665
656,17,38,35.411764705882355,203.6969696969697,2.588235294117647
657,17,39,35.11764705882353,203.6969696969697,2.588235294117647
658,17,38,35.88235294117647,203.6969696969697,2.588235294117647
659,16,38,38.4375,201.64705882352942,2.75
660,15,40,40.06666666666667,197.82857142857142,2.933333333333333
661,15,41,39.733333333333334,197.82857142857142,2.933333333333333
662,15,40,40.06666666666667,197.82857142857142,2.933333333333333
663,15,42,39.06666666666667,197.82857142857142,2.933333333333333
664,15,43,38.06666666666667,197.82857142857142,2.933333333333333
665,15,42,39.06666666666667,197.82857142857142,2.933333333333333
666,15,41,39.4,197.82857142857142,2.933333333333333
667,15,42,39.06666666666667,197.82857142857142,2.933333333333333
668,14,43,40.857142857142854,210.66666666666666,2.857142857142857
669,14,41,42.0,210.66666666666666,2.857142857142857
670,14,41,41.714285714285715,210.66666666666666,2.857142857142857
671,14,41,41.42857142857143,210.66666666666666,2.857142857142857
672,14,39,42.57142857142857,210.66666666666666,2.857142857142857
673,14,40,41.57142857142857,210.66666666666666,2.857142857142857
674,15,42,37.86666666666667,210.66666666666666,2.8
675,14,43,40.285714285714285,213.94594594594594,3.0
676,14,43,40.714285714285715,213.94594594594594,3.0
677,14,45,39.714285714285715,213.94594594594594,3.0
678,15,45,37.46666666666667,213.94594594594594,2.933333333333333
679,15,45,37.8,213.94594594594594,2.933333333333333
680,15,46,36.86666666666667,213.94594594594594,2.933333333333333
681,15,43,38.53333333333333,213.94594594594594,2.933333333333333
682,14,44,41.0,210.8421052631579,3.142857142857143
683,15,45,38.06666666666667,210.8421052631579,3.066666666666667
684,15,44,39.06666666666667,210.8421052631579,3.066666666666667
685,15,43,40.06666666666667,210.8421052631579,3.066666666666667
686,15,42,40.46666666666667,210.8421052631579,3.066666666666667
687,15,40,42.13333333333333,210.8421052631579,3.066666666666667
688,15,40,42.46666666666667,210.8421052631579,3.066666666666667
689,15,41,42.13333333333333,210.8421052631579,3.066666666666667
690,15,39,43.8,210.8421052631579,3.066666666666667
691,15,38,44.8,210.8421052631579,3.066666666666667
692,14,38,48.42857142857143,214.33333333333334,3.0
693,15,38,45.666666666666664,214.33333333333334,2.933333333333333
694,15,39,45.333333333333336,214.33333333333334,2.933333333333333
695,15,41,44.333333333333336,214.33333333333334,2.933333333333333
696,15,40,45.4,214.33333333333334,2.933333333333333
697,15,39,46.4,214.33333333333334,2.933333333333333
698,15,38,47.4,214.33333333333334,2.933333333333333
699,15,39,47.06666666666667,214.33333333333334,2.933333333333333
700,15,39,47.4,214.33333333333334,2.933333333333333
701,15,39,47.733333333333334,214.33333333333334,2.933333333333333
702,15,40,47.4,214.33333333333334,2.933333333333333
703,15,41,47.06666666666667,214.33333333333334,2.933333333333333
704,15,41,46.8,214.33333333333334,2.933333333333333
705,15,40,47.2,214.33333333333334,2.933333333333333
706,15,39,48.2,214.33333333333334,2.933333333333333
707,15,39,48.53333333333333,214.33333333333334,2.933333333333333
708,15,39,48.93333333333333,214.33333333333334,2.933333333333333
709,15,40,48.666666666666664,214.33333333333334,2.933333333333333
710,15,40,49.06666666666667,214.33333333333334,2.933333333333333
711,15,42,48.06666666666667,214.33333333333334,2.933333333333333
712,15,40,49.733333333333334,214.33333333333334,2.933333333333333
713,15,41,49.4,214.33333333333334,2.933333333333333
714,15,43,48.53333333333333,214.33333333333334,2.933333333333333
715,15,43,48.266666666666666,214.33333333333334,2.933333333333333
716,15,42,49.333333333333336,214.33333333333334,2.933333333333333
717,16,41,47.25,214.33333333333334,2.875
718,16,42,46.875,214.33333333333334,2.875
719,16,41,47.125,214.33333333333334,2.875
720,16,42,46.75,214.33333333333334,2.875
721,16,42,46.4375,214.33333333333334,2.875
722,16,41,47.375,214.33333333333334,2.875
723,16,40,48.3125,214.33333333333334,2.875
724,16,40,47.9375,214.33333333333334,2.875
725,16,39,48.8125,214.33333333333334,2.875
726,16,38,49.6875,214.33333333333334,2.875
727,16,37,50.6875,214.33333333333334,2.875
728,16,38,50.3125,214.33333333333334,2.875
729,16,37,51.1875,214.33333333333334,2.875
730,16,38,50.9375,214.33333333333334,2.875
731,16,38,51.1875,214.33333333333334,2.875
732,16,39,50.875,214.33333333333334,2.875
733,16,40,50.6875,214.33333333333334,2.875
734,17,41,47.35294117647059,214.33333333333334,2.823529411764706
735,17,41,47.588235294117645,214.33333333333334,2.823529411764706
736,17,41,47.88235294117647,214.33333333333334,2.823529411764706
737,17,42,47.588235294117645,214.33333333333334,2.823529411764706
738,17,44,46.8235294117647,214.33333333333334,2.823529411764706
739,17,44,46.411764705882355,214.33333333333334,2.823529411764706
740,17,45,45.588235294117645,214.33333333333334,2.823529411764706
741,17,43,47.05882352941177,214.33333333333334,2.823529411764706
742,17,43,46.705882352941174,214.33333333333334,2.823529411764706
743,17,42,47.588235294117645,214.33333333333334,2.823529411764706
744,17,40,49.0,214.33333333333334,2.823529411764706
745,17,40,48.64705882352941,214.33333333333334,2.823529411764706
746,16,40,51.3125,217.1,2.5
747,16,39,52.1875,217.1,2.5
748,16,39,52.5,217.1,2.5
749,16,38,52.875,217.1,2.5
750,16,36,54.4375,217.1,2.5
751,16,37,54.0625,217.1,2.5
752,16,37,54.375,217.1,2.5
753,16,35,55.875,217.1,2.5
754,16,36,55.5625,217.1,2.5
755,16,37,55.1875,217.1,2.5
756,16,38,54.8125,217.1,2.5
757,16,39,54.4375,217.1,2.5
758,16,38,54.6875,217.1,2.5
759,16,39,54.3125,217.1,2.5
760,17,41,50.1764705882353,217.1,2.4705882352941178
761,18,42,47.0,217.1,2.4444444444444446
762,18,42,46.611111111111114,217.1,2.4444444444444446
763,18,40,47.833333333333336,217.1,2.4444444444444446
764,18,40,47.94444444444444,217.1,2.4444444444444446
765,18,40,48.05555555555556,217.1,2.4444444444444446
766,18,39,48.166666666666664,217.1,2.4444444444444446
767,18,39,48.27777777777778,217.1,2.4444444444444446
768,19,38,46.473684210526315,217.1,2.4210526315789473
769,20,38,44.2,217.1,2.4
770,20,40,43.25,217.1,2.4
771,20,37,44.75,217.1,2.4
772,20,39,43.85,217.1,2.4
773,20,38,43.9,217.1,2.4
774,20,37,44.5,217.1,2.4
775,20,37,44.55,217.1,2.4
776,20,36,45.1,217.1,2.4
777,19,37,47.05263157894737,217.26829268292684,2.3157894736842106
778,19,36,47.1578947368421,217.26829268292684,2.3157894736842106
779,20,35,44.9,217.26829268292684,2.3
780,21,34,43.285714285714285,217.26829268292684,2.2857142857142856
781,21,32,43.76190476190476,217.26829268292684,2.2857142857142856
782,21,31,44.19047619047619,217.26829268292684,2.2857142857142856
783,21,32,43.285714285714285,217.26829268292684,2.2857142857142856
784,21,33,42.285714285714285,217.26829268292684,2.2857142857142856
785,21,33,41.76190476190476,217.26829268292684,2.2857142857142856
786,21,33,41.23809523809524,217.26829268292684,2.2857142857142856
787,21,33,40.76190476190476,217.26829268292684,2.2857142857142856
788,21,31,41.76190476190476,217.26829268292684,2.2857142857142856
789,21,31,41.714285714285715,217.26829268292684,2.2857142857142856
790,21,31,41.666666666666664,217.26829268292684,2.2857142857142856
791,21,32,41.142857142857146,217.26829268292684,2.2857142857142856
792,22,34,38.31818181818182,217.26829268292684,2.272727272727273
793,22,34,38.27272727272727,217.26829268292684,2.272727272727273
794,22,35,37.77272727272727,217.26829268292684,2.272727272727273
795,22,35,37.68181818181818,217.26829268292684,2.272727272727273
796,21,36,38.95238095238095,213.57142857142858,2.380952380952381
797,21,36,38.904761904761905,213.57142857142858,2.380952380952381
798,21,36,38.857142857142854,213.57142857142858,2.380952380952381
799,21,34,39.76190476190476,213.57142857142858,2.380952380952381
800,21,34,39.285714285714285,213.57142857142858,2.380952380952381
801,20,34,41.3,211.5581395348837,2.5
802,20,36,40.35,211.5581395348837,2.5
803,20,34,41.35,211.5581395348837,2.5
804,20,29,43.85,211.5581395348837,2.5
805,20,28,44.45,211.5581395348837,2.5
806,20,30,43.5,211.5581395348837,2.5
807,20,31,43.0,211.5581395348837,2.5
808,20,33,42.1,211.5581395348837,2.5
809,19,35,43.31578947368421,208.8409090909091,2.6315789473684212
810,19,35,43.473684210526315,208.8409090909091,2.6315789473684212
811,19,36,43.05263157894737,208.8409090909091,2.6315789473684212
812,19,37,42.578947368421055,208.8409090909091,2.6315789473684212
813,19,38,41.578947368421055,208.8409090909091,2.6315789473684212
814,18,38,43.5,205.37777777777777,2.7777777777777777
815,18,39,42.55555555555556,205.37777777777777,2.7777777777777777
816,18,40,41.611111111111114,205.37777777777777,2.7777777777777777
817,18,41,40.666666666666664,205.37777777777777,2.7777777777777777
818,18,38,41.94444444444444,205.37777777777777,2.7777777777777777
819,18,39,40.94444444444444,205.37777777777777,2.7777777777777777
820,18,39,40.5,205.37777777777777,2.7777777777777777
821,18,36,41.72222222222222,205.37777777777777,2.7777777777777777
822,18,35,42.388888888888886,205.37777777777777,2.7777777777777777
823,18,35,42.5,205.37777777777777,2.7777777777777777
824,18,36,42.111111111111114,205.37777777777777,2.7777777777777777
825,17,37,44.1764705882353,209.56521739130434,2.8823529411764706
826,17,37,43.76470588235294,209.56521739130434,2.8823529411764706
827,17,37,43.94117647058823,209.56521739130434,2.8823529411764706
828,17,38,42.94117647058823,209.56521739130434,2.8823529411764706
829,17,38,42.529411764705884,209.56521739130434,2.8823529411764706
830,17,39,41.529411764705884,209.56521739130434,2.8823529411764706
831,17,36,43.470588235294116,209.56521739130434,2.8823529411764706
832,17,34,44.88235294117647,209.56521739130434,2.8823529411764706
833,17,34,45.05882352941177,209.56521739130434,2.8823529411764706
834,16,36,46.875,206.51063829787233,3.0
835,17,36,44.35294117647059,206.51063829787233,2.9411764705882355
836,17,37,43.35294117647059,206.51063829787233,2.9411764705882355
837,17,34,44.705882352941174,206.51063829787233,2.9411764705882355
838,17,34,44.88235294117647,206.51063829787233,2.9411764705882355
839,17,34,44.470588235294116,206.51063829787233,2.9411764705882355
840,17,33,45.294117647058826,206.51063829787233,2.9411764705882355
841,17,35,44.294117647058826,206.51063829787233,2.9411764705882355
842,17,36,43.94117647058823,203.52083333333334,3.0
843,18,35,42.22222222222222,203.52083333333334,2.9444444444444446
844,18,34,42.888888888888886,203.52083333333334,2.9444444444444446
845,19,35,40.21052631578947,203.52083333333334,2.8947368421052633
846,19,36,39.73684210526316,203.52083333333334,2.8947368421052633
847,19,37,38.73684210526316,203.52083333333334,2.8947368421052633
848,19,37,38.26315789473684,203.52083333333334,2.8947368421052633
849,19,38,37.78947368421053,203.52083333333334,2.8947368421052633
850,19,39,37.31578947368421,203.52083333333334,2.8947368421052633
851,19,40,36.36842105263158,203.52083333333334,2.8947368421052633
852,19,41,35.94736842105263,203.52083333333334,2.8947368421052633
853,19,40,36.05263157894737,203.52083333333334,2.8947368421052633
854,19,39,36.63157894736842,203.52083333333334,2.8947368421052633
855,18,38,39.333333333333336,213.08163265306123,2.388888888888889
856,18,38,39.44444444444444,213.08163265306123,2.388888888888889
857,18,39,39.111111111111114,213.08163265306123,2.388888888888889
858,18,39,39.22222222222222,213.08163265306123,2.388888888888889
859,18,39,39.333333333333336,213.08163265306123,2.388888888888889
860,19,41,36.31578947368421,213.08163265306123,2.3684210526315788
861,19,41,35.8421052631579,213.08163265306123,2.3684210526315788
862,19,39,36.473684210526315,213.08163265306123,2.3684210526315788
863,18,39,38.611111111111114,214.68,2.5
864,18,39,38.166666666666664,214.68,2.5
865,18,38,38.388888888888886,214.68,2.5
866,18,39,37.94444444444444,214.68,2.5
867,17,39,39.8235294117647,215.84313725490196,2.6470588235294117
868,17,39,40.0,215.84313725490196,2.6470588235294117
869,17,38,40.76470588235294,215.84313725490196,2.6470588235294117
870,17,40,39.8235294117647,215.84313725490196,2.6470588235294117
871,17,41,39.470588235294116,215.84313725490196,2.6470588235294117
872,17,42,39.11764705882353,215.84313725490196,2.6470588235294117
873,17,42,39.35294117647059,215.84313725490196,2.6470588235294117
874,17,40,40.705882352941174,215.84313725490196,2.6470588235294117
875,17,42,39.705882352941174,215.84313725490196,2.6470588235294117
876,17,42,39.294117647058826,215.84313725490196,2.6470588235294117
877,17,41,40.05882352941177,215.84313725490196,2.6470588235294117
878,17,41,40.23529411764706,215.84313725490196,2.6470588235294117
879,16,42,42.375,213.3653846153846,2.8125
880,16,42,42.6875,213.3653846153846,2.8125
881,16,43,42.3125,213.3653846153846,2.8125
882,16,44,42.0,213.3653846153846,2.8125
883,16,43,42.3125,213.3653846153846,2.8125
884,16,42,43.375,210.26415094339623,2.9375
885,16,43,43.0,210.26415094339623,2.9375
886,16,44,42.75,210.26415094339623,2.9375
887,16,44,42.4375,210.26415094339623,2.9375
888,16,44,42.0625,210.26415094339623,2.9375
889,16,44,42.3125,210.26415094339623,2.9375
890,16,44,42.5625,210.26415094339623,2.9375
891,16,45,41.625,210.26415094339623,2.9375
892,16,45,41.25,210.26415094339623,2.9375
893,16,45,40.875,210.26415094339623,2.9375
894,16,45,40.5625,210.26415094339623,2.9375
895,16,47,39.5625,210.26415094339623,2.9375
896,16,47,39.25,210.26415094339623,2.9375
897,16,44,40.875,210.26415094339623,2.9375
898,16,46,39.9375,210.26415094339623,2.9375
899,16,46,40.1875,210.26415094339623,2.9375
900,16,46,40.5,210.26415094339623,2.9375
901,16,44,41.5625,210.26415094339623,2.9375
902,16,44,42.0,210.26415094339623,2.9375
903,16,44,42.25,210.26415094339623,2.9375
904,16,45,42.0,210.26415094339623,2.9375
905,16,45,41.625,210.26415094339623,2.9375
906,16,46,41.3125,210.26415094339623,2.9375
907,16,46,40.9375,210.26415094339623,2.9375
908,16,44,41.8125,210.26415094339623,2.9375
909,18,46,36.333333333333336,210.26415094339623,2.8333333333333335
910,18,46,35.888888888888886,210.26415094339623,2.8333333333333335
911,18,46,35.5,210.26415094339623,2.8333333333333335
912,18,46,35.05555555555556,210.26415094339623,2.8333333333333335
913,18,46,34.611111111111114,210.26415094339623,2.8333333333333335
914,18,44,35.27777777777778,210.26415094339623,2.8333333333333335
915,18,43,35.388888888888886,210.26415094339623,2.8333333333333335
916,18,43,35.5,210.26415094339623,2.8333333333333335
917,17,44,36.588235294117645,214.46296296296296,2.588235294117647
918,17,44,36.8235294117647,214.46296296296296,2.588235294117647
919,17,44,37.05882352941177,214.46296296296296,2.588235294117647
920,16,42,40.875,214.96363636363637,2.375
921,16,43,40.625,214.96363636363637,2.375
922,16,44,40.3125,214.96363636363637,2.375
923,16,43,41.1875,214.96363636363637,2.375
924,16,42,42.0625,214.96363636363637,2.375
925,16,43,41.6875,214.96363636363637,2.375
926,16,43,41.3125,214.96363636363637,2.375
927,16,45,40.3125,214.96363636363637,2.375
928,16,44,41.1875,214.96363636363637,2.375
929,16,43,42.0625,214.96363636363637,2.375
930,16,45,41.125,214.96363636363637,2.375
931,16,45,41.375,214.96363636363637,2.375
932,16,46,41.0,214.96363636363637,2.375
933,16,47,40.0625,214.96363636363637,2.375
934,15,47,43.13333333333333,227.78571428571428,1.7333333333333334
935,15,49,42.2,227.78571428571428,1.7333333333333334
936,15,49,41.86666666666667,227.78571428571428,1.7333333333333334
937,15,48,42.333333333333336,227.78571428571428,1.7333333333333334
938,15,49,41.4,227.78571428571428,1.7333333333333334
939,15,49,41.13333333333333,227.78571428571428,1.7333333333333334
940,15,50,40.2,227.78571428571428,1.7333333333333334
941,15,48,41.2,227.78571428571428,1.7333333333333334
942,15,49,40.333333333333336,227.78571428571428,1.7333333333333334
943,15,49,40.06666666666667,227.78571428571428,1.7333333333333334
944,15,48,40.53333333333333,227.78571428571428,1.7333333333333334
945,15,46,41.6,227.78571428571428,1.7333333333333334
946,15,45,42.06666666666667,227.78571428571428,1.7333333333333334
947,15,46,41.2,227.78571428571428,1.7333333333333334
948,14,46,43.92857142857143,228.43859649122808,1.5714285714285714
949,14,47,43.142857142857146,228.43859649122808,1.5714285714285714
950,14,48,42.285714285714285,228.43859649122808,1.5714285714285714
951,14,49,41.42857142857143,228.43859649122808,1.5714285714285714
952,14,49,41.142857142857146,228.43859649122808,1.5714285714285714
953,14,48,41.714285714285715,228.43859649122808,1.5714285714285714
954,14,48,41.57142857142857,228.43859649122808,1.5714285714285714
955,13,49,44.0,225.29310344827587,1.6923076923076923
956,13,49,43.84615384615385,225.29310344827587,1.6923076923076923
957,13,48,44.38461538461539,225.29310344827587,1.6923076923076923
958,13,47,45.07692307692308,225.29310344827587,1.6923076923076923
959,13,48,44.23076923076923,225.29310344827587,1.6923076923076923
960,13,47,44.84615384615385,225.29310344827587,1.6923076923076923
961,13,47,44.76923076923077,225.29310344827587,1.6923076923076923
962,13,47,45.46153846153846,225.29310344827587,1.6923076923076923
963,13,48,45.23076923076923,225.29310344827587,1.6923076923076923
964,13,47,46.61538461538461,225.29310344827587,1.6923076923076923
965,13,47,46.46153846153846,225.29310344827587,1.6923076923076923
966,13,46,47.07692307692308,225.29310344827587,1.6923076923076923
967,13,47,47.0,225.29310344827587,1.6923076923076923
968,13,48,46.0,225.29310344827587,1.6923076923076923
969,13,47,47.38461538461539,225.29310344827587,1.6923076923076923
970,13,47,47.92307692307692,225.29310344827587,1.6923076923076923
971,13,44,50.76923076923077,225.29310344827587,1.6923076923076923
972,13,43,52.07692307692308,225.29310344827587,1.6923076923076923
973,13,44,51.84615384615385,225.29310344827587,1.6923076923076923
974,12,45,56.083333333333336,223.6949152542373,1.6666666666666667
975,12,46,56.166666666666664,223.6949152542373,1.6666666666666667
976,12,46,56.0,223.6949152542373,1.6666666666666667
977,12,45,57.583333333333336,223.6949152542373,1.6666666666666667
978,12,46,57.5,223.6949152542373,1.6666666666666667
979,12,44,59.0,223.6949152542373,1.6666666666666667
980,12,45,58.083333333333336,223.6949152542373,1.6666666666666667
981,12,45,58.833333333333336,223.6949152542373,1.6666666666666667
982,12,45,58.666666666666664,223.6949152542373,1.6666666666666667
983,13,46,54.0,223.6949152542373,1.6923076923076923
984,13,46,54.53846153846154,223.6949152542373,1.6923076923076923
985,14,47,49.714285714285715,223.6949152542373,1.7142857142857142
986,14,49,48.714285714285715,223.6949152542373,1.7142857142857142
987,14,48,49.142857142857146,223.6949152542373,1.7142857142857142
988,14,49,48.142857142857146,223.6949152542373,1.7142857142857142
989,14,50,47.92857142857143,223.6949152542373,1.7142857142857142
990,14,51,46.92857142857143,223.6949152542373,1.7142857142857142
991,14,49,48.07142857142857,223.6949152542373,1.7142857142857142
992,14,49,47.857142857142854,223.6949152542373,1.7142857142857142
993,14,48,49.07142857142857,223.6949152542373,1.7142857142857142
994,14,49,48.785714285714285,223.6949152542373,1.7142857142857142
995,14,48,50.0,223.6949152542373,1.7142857142857142
996,14,50,49.0,223.6949152542373,1.7142857142857142
997,14,48,51.0,223.6949152542373,1.7142857142857142
998,14,49,50.92857142857143,223.6949152542373,1.7142857142857142
999,14,49,51.357142857142854,223.6949152542373,1.7142857142857142
1000,14,50,51.285714285714285,223.6949152542373,1.7142857142857142
1001,14,51,51.214285714285715,223.6949152542373,1.7142857142857142
1002,14,51,51.785714285714285,223.6949152542373,1.7142857142857142
1003,13,52,55.0,221.95,1.8461538461538463
1004,13,52,54.84615384615385,221.95,1.8461538461538463
1005,13,52,54.69230769230769,221.95,1.8461538461538463
1006,13,53,53.69230769230769,221.95,1.8461538461538463
1007,13,53,53.53846153846154,221.95,1.8461538461538463
1008,13,54,53.30769230769231,221.95,1.8461538461538463
1009,13,53,53.84615384615385,221.95,1.8461538461538463
1010,13,54,53.69230769230769,221.95,1.8461538461538463
1011,13,55,52.76923076923077,221.95,1.8461538461538463
1012,13,56,51.84615384615385,221.95,1.8461538461538463
1013,13,56,51.69230769230769,221.95,1.8461538461538463
1014,13,56,52.38461538461539,221.95,1.8461538461538463
1015,13,55,53.15384615384615,221.95,1.8461538461538463
1016,13,57,52.23076923076923,221.95,1.8461538461538463
1017,13,56,53.61538461538461,221.95,1.8461538461538463
1018,13,57,53.38461538461539,221.95,1.8461538461538463
1019,13,57,53.23076923076923,221.95,1.8461538461538463
1020,12,56,58.416666666666664,222.5737704918033,2.0
1021,12,55,59.166666666666664,222.5737704918033,2.0
1022,12,55,59.833333333333336,222.5737704918033,2.0
1023,12,53,61.333333333333336,222.5737704918033,2.0
1024,12,53,62.083333333333336,222.5737704918033,2.0
1025,12,54,62.0,222.5737704918033,2.0
1026,13,54,58.0,222.5737704918033,2.0
1027,14,55,53.07142857142857,222.5737704918033,2.0
1028,14,56,52.214285714285715,222.5737704918033,2.0
1029,14,54,53.5,222.5737704918033,2.0
1030,14,54,53.285714285714285,222.5737704918033,2.0
1031,14,53,54.5,222.5737704918033,2.0
1032,14,52,55.0,222.5737704918033,2.0
1033,14,53,54.07142857142857,222.5737704918033,2.0
1034,14,54,53.214285714285715,222.5737704918033,2.0
1035,14,55,52.5,222.5737704918033,2.0
1036,14,56,52.357142857142854,222.5737704918033,2.0
1037,14,56,52.07142857142857,222.5737704918033,2.0
1038,14,54,53.285714285714285,222.5737704918033,2.0
1039,14,53,53.785714285714285,222.5737704918033,2.0
1040,15,54,49.4,222.5737704918033,2.0
1041,15,54,49.8,222.5737704918033,2.0
1042,15,55,49.46666666666667,222.5737704918033,2.0
1043,15,55,49.266666666666666,222.5737704918033,2.0
1044,15,55,49.06666666666667,222.5737704918033,2.0
1045,15,53,50.8,222.5737704918033,2.0
1046,15,54,50.46666666666667,222.5737704918033,2.0
1047,15,55,49.733333333333334,222.5737704918033,2.0
1048,15,54,50.93333333333333,222.5737704918033,2.0
1049,15,55,50.733333333333334,222.5737704918033,2.0
1050,15,56,50.46666666666667,222.5737704918033,2.0
1051,15,56,50.13333333333333,222.5737704918033,2.0
1052,15,58,49.2,222.5737704918033,2.0
1053,15,56,50.266666666666666,222.5737704918033,2.0
1054,15,54,51.266666666666666,222.5737704918033,2.0
1055,15,52,52.266666666666666,222.5737704918033,2.0
